,STATION,DATE,PRCP,TMAX,TMIN
9156,USW00012918,2/25/1998,0,75,63
9157,USW00012918,2/26/1998,0.54,72,54
9158,USW00012918,2/27/1998,0,72,48
9159,USW00012918,2/28/1998,0,63,50
9160,USW00012918,3/1/1998,0,65,40
9161,USW00012918,3/2/1998,0,69,41
9162,USW00012918,3/3/1998,0,65,49
9163,USW00012918,3/4/1998,0,74,56
9164,USW00012918,3/5/1998,0,81,68
9165,USW00012918,3/6/1998,0.01,69,61
9166,USW00012918,3/7/1998,0,80,59
9167,USW00012918,3/8/1998,0.02,59,43
9168,USW00012918,3/9/1998,0,59,39
9169,USW00012918,3/10/1998,0,58,38
9170,USW00012918,3/11/1998,0,61,39
9171,USW00012918,3/12/1998,0,51,44
9172,USW00012918,3/13/1998,0.03,62,48
9173,USW00012918,3/14/1998,0.27,66,56
9174,USW00012918,3/15/1998,0,70,60
9175,USW00012918,3/16/1998,2.28,73,60
9176,USW00012918,3/17/1998,0,78,54
9177,USW00012918,3/18/1998,0,74,59
9178,USW00012918,3/19/1998,0.04,75,49
9179,USW00012918,3/20/1998,0,63,43
9180,USW00012918,3/21/1998,0,68,44
9181,USW00012918,3/22/1998,0,73,44
9182,USW00012918,3/23/1998,0,77,48
9183,USW00012918,3/24/1998,0,78,54
9184,USW00012918,3/25/1998,0,78,58
9185,USW00012918,3/26/1998,0,79,66
9186,USW00012918,3/27/1998,0.04,79,69
9187,USW00012918,3/28/1998,0,82,68
9188,USW00012918,3/29/1998,0.03,82,71
9189,USW00012918,3/30/1998,0,80,71
9190,USW00012918,3/31/1998,0.06,77,52
9191,USW00012918,4/1/1998,0,82,48
9192,USW00012918,4/2/1998,0,74,53
9193,USW00012918,4/3/1998,0,85,64
9194,USW00012918,4/4/1998,0,77,55
9195,USW00012918,4/5/1998,0,73,56
9196,USW00012918,4/6/1998,0,77,54
9197,USW00012918,4/7/1998,0,87,67
9198,USW00012918,4/8/1998,0,89,67
9199,USW00012918,4/9/1998,0,79,56
9200,USW00012918,4/10/1998,0,80,56
9201,USW00012918,4/11/1998,0,80,53
9202,USW00012918,4/12/1998,0,77,57
9203,USW00012918,4/13/1998,0.02,76,69
9204,USW00012918,4/14/1998,0,84,70
9205,USW00012918,4/15/1998,0,81,73
9206,USW00012918,4/16/1998,0,89,70
9207,USW00012918,4/17/1998,0.01,70,58
9208,USW00012918,4/18/1998,0.53,60,56
9209,USW00012918,4/19/1998,0,77,53
9210,USW00012918,4/20/1998,0,77,53
9211,USW00012918,4/21/1998,0,74,56
9212,USW00012918,4/22/1998,0,79,51
9213,USW00012918,4/23/1998,0,82,53
9214,USW00012918,4/24/1998,0,82,62
9215,USW00012918,4/25/1998,0,79,65
9216,USW00012918,4/26/1998,0.03,77,66
9217,USW00012918,4/27/1998,0,83,65
9218,USW00012918,4/28/1998,0.17,79,61
9219,USW00012918,4/29/1998,0,78,61
9220,USW00012918,4/30/1998,0,86,55
9221,USW00012918,5/1/1998,0.01,91,60
9222,USW00012918,5/2/1998,0,85,66
9223,USW00012918,5/3/1998,0,89,69
9224,USW00012918,5/4/1998,0,86,71
9225,USW00012918,5/5/1998,0,83,68
9226,USW00012918,5/6/1998,0,90,70
9227,USW00012918,5/7/1998,0,96,69
9228,USW00012918,5/8/1998,0,90,74
9229,USW00012918,5/9/1998,0,97,71
9230,USW00012918,5/10/1998,0,91,68
9231,USW00012918,5/11/1998,0,89,65
9232,USW00012918,5/12/1998,0,87,69
9233,USW00012918,5/13/1998,0,83,70
9234,USW00012918,5/14/1998,0,87,78
9235,USW00012918,5/15/1998,0,91,76
9236,USW00012918,5/16/1998,0,92,73
9237,USW00012918,5/17/1998,0,94,70
9238,USW00012918,5/18/1998,0,93,64
9239,USW00012918,5/19/1998,0,93,66
9240,USW00012918,5/20/1998,0,92,68
9241,USW00012918,5/21/1998,0,92,73
9242,USW00012918,5/22/1998,0,91,74
9243,USW00012918,5/23/1998,0,89,71
9244,USW00012918,5/24/1998,0,91,74
9245,USW00012918,5/25/1998,0,91,76
9246,USW00012918,5/26/1998,0,92,76
9247,USW00012918,5/27/1998,0,91,76
9248,USW00012918,5/28/1998,0,96,71
9249,USW00012918,5/29/1998,0,97,74
9250,USW00012918,5/30/1998,0,99,76
9251,USW00012918,5/31/1998,0,100,76
9252,USW00012918,6/1/1998,0,100,76
9253,USW00012918,6/2/1998,0,97,74
9254,USW00012918,6/3/1998,0,93,81
9255,USW00012918,6/4/1998,0,94,81
9256,USW00012918,6/5/1998,0.44,94,76
9257,USW00012918,6/6/1998,0,80,71
9258,USW00012918,6/7/1998,0,88,72
9259,USW00012918,6/8/1998,0,92,68
9260,USW00012918,6/9/1998,0,94,79
9261,USW00012918,6/10/1998,0,96,81
9262,USW00012918,6/11/1998,0,95,80
9263,USW00012918,6/12/1998,0,97,79
9264,USW00012918,6/13/1998,0,100,78
9265,USW00012918,6/14/1998,0,101,80
9266,USW00012918,6/15/1998,0,101,79
9267,USW00012918,6/16/1998,0,98,78
9268,USW00012918,6/17/1998,0,95,81
9269,USW00012918,6/18/1998,0,96,83
9270,USW00012918,6/19/1998,0,97,80
9271,USW00012918,6/20/1998,0,97,78
9272,USW00012918,6/21/1998,0,99,76
9273,USW00012918,6/22/1998,0,96,75
9274,USW00012918,6/23/1998,0,97,77
9275,USW00012918,6/24/1998,0,97,77
9276,USW00012918,6/25/1998,0,96,77
9277,USW00012918,6/26/1998,0.21,92,79
9278,USW00012918,6/27/1998,0.02,95,79
9279,USW00012918,6/28/1998,1.08,86,73
9280,USW00012918,6/29/1998,0.74,93,75
9281,USW00012918,6/30/1998,0,94,79
9282,USW00012918,7/1/1998,0,97,79
9283,USW00012918,7/2/1998,0,94,76
9284,USW00012918,7/3/1998,0.41,85,76
9285,USW00012918,7/4/1998,0,94,79
9286,USW00012918,7/5/1998,0,95,77
9287,USW00012918,7/6/1998,0,96,75
9288,USW00012918,7/7/1998,0,96,75
9289,USW00012918,7/8/1998,0,96,77
9290,USW00012918,7/9/1998,0,96,78
9291,USW00012918,7/10/1998,0,99,78
9292,USW00012918,7/11/1998,0,100,77
9293,USW00012918,7/12/1998,0,99,78
9294,USW00012918,7/13/1998,0,97,79
9295,USW00012918,7/14/1998,0.17,101,73
9296,USW00012918,7/15/1998,0,98,74
9297,USW00012918,7/16/1998,0,100,77
9298,USW00012918,7/17/1998,1.45,102,71
9299,USW00012918,7/18/1998,0,96,76
9300,USW00012918,7/19/1998,0,95,77
9301,USW00012918,7/20/1998,0,95,77
9302,USW00012918,7/21/1998,0.18,94,76
9303,USW00012918,7/22/1998,0,95,78
9304,USW00012918,7/23/1998,0,97,76
9305,USW00012918,7/24/1998,0,97,77
9306,USW00012918,7/25/1998,0,96,78
9307,USW00012918,7/26/1998,0,97,76
9308,USW00012918,7/27/1998,0,98,80
9309,USW00012918,7/28/1998,0,96,77
9310,USW00012918,7/29/1998,0,98,77
9311,USW00012918,7/30/1998,0,97,77
9312,USW00012918,7/31/1998,0,100,74
9313,USW00012918,8/1/1998,0,101,76
9314,USW00012918,8/2/1998,0,101,77
9315,USW00012918,8/3/1998,0,100,81
9316,USW00012918,8/4/1998,0,99,80
9317,USW00012918,8/5/1998,0,99,80
9318,USW00012918,8/6/1998,0,95,76
9319,USW00012918,8/7/1998,0.29,86,74
9320,USW00012918,8/8/1998,0.09,96,78
9321,USW00012918,8/9/1998,0.51,99,78
9322,USW00012918,8/10/1998,0.07,98,76
9323,USW00012918,8/11/1998,0,98,76
9324,USW00012918,8/12/1998,0,97,76
9325,USW00012918,8/13/1998,0,99,77
9326,USW00012918,8/14/1998,0.5,88,75
9327,USW00012918,8/15/1998,0,92,75
9328,USW00012918,8/16/1998,0,90,75
9329,USW00012918,8/17/1998,0.28,93,75
9330,USW00012918,8/18/1998,0.04,89,78
9331,USW00012918,8/19/1998,0,94,75
9332,USW00012918,8/20/1998,0.01,94,77
9333,USW00012918,8/21/1998,0.68,86,74
9334,USW00012918,8/22/1998,1.45,82,77
9335,USW00012918,8/23/1998,0.04,88,77
9336,USW00012918,8/24/1998,0,91,77
9337,USW00012918,8/25/1998,0,93,78
9338,USW00012918,8/26/1998,0,94,78
9339,USW00012918,8/27/1998,0,96,76
9340,USW00012918,8/28/1998,0,97,78
9341,USW00012918,8/29/1998,0,99,78
9342,USW00012918,8/30/1998,0,90,79
9343,USW00012918,8/31/1998,0.35,92,73
9344,USW00012918,9/1/1998,0,92,75
9345,USW00012918,9/2/1998,0,94,75
9346,USW00012918,9/3/1998,0,96,78
9347,USW00012918,9/4/1998,0,95,75
9348,USW00012918,9/5/1998,0,93,73
9349,USW00012918,9/6/1998,0.11,87,75
9350,USW00012918,9/7/1998,0.07,89,73
9351,USW00012918,9/8/1998,0,91,76
9352,USW00012918,9/9/1998,0.21,91,76
9353,USW00012918,9/10/1998,3.41,77,73
9354,USW00012918,9/11/1998,5.87,86,75
9355,USW00012918,9/12/1998,0.47,84,76
9356,USW00012918,9/13/1998,0.02,87,75
9357,USW00012918,9/14/1998,0.02,90,78
9358,USW00012918,9/15/1998,0.61,82,77
9359,USW00012918,9/16/1998,0.29,83,76
9360,USW00012918,9/17/1998,0,90,73
9361,USW00012918,9/18/1998,0,92,76
9362,USW00012918,9/19/1998,0,89,76
9363,USW00012918,9/20/1998,0,90,76
9364,USW00012918,9/21/1998,0,91,77
9365,USW00012918,9/22/1998,0,92,77
9366,USW00012918,9/23/1998,0,93,77
9367,USW00012918,9/24/1998,0,92,76
9368,USW00012918,9/25/1998,0,90,76
9369,USW00012918,9/26/1998,0.24,88,77
9370,USW00012918,9/27/1998,0.01,93,76
9371,USW00012918,9/28/1998,0,96,76
9372,USW00012918,9/29/1998,0,95,77
9373,USW00012918,9/30/1998,0,94,74
9374,USW00012918,10/1/1998,0,93,74
9375,USW00012918,10/2/1998,0,91,73
9376,USW00012918,10/3/1998,0.05,92,74
9377,USW00012918,10/4/1998,2.49,87,74
9378,USW00012918,10/5/1998,0.07,90,75
9379,USW00012918,10/6/1998,2.37,82,66
9380,USW00012918,10/7/1998,0,79,61
9381,USW00012918,10/8/1998,0,81,58
9382,USW00012918,10/9/1998,0,78,59
9383,USW00012918,10/10/1998,0,78,60
9384,USW00012918,10/11/1998,0.02,84,64
9385,USW00012918,10/12/1998,0,85,70
9386,USW00012918,10/13/1998,0,83,66
9387,USW00012918,10/14/1998,0,83,63
9388,USW00012918,10/15/1998,0,87,67
9389,USW00012918,10/16/1998,0.05,72.5,72.5
9390,USW00012918,10/17/1998,0.03,86,77
9391,USW00012918,10/18/1998,2.9,80,69
9392,USW00012918,10/19/1998,1.27,74,69
9393,USW00012918,10/20/1998,0,75,70
9394,USW00012918,10/21/1998,0,74,65
9395,USW00012918,10/22/1998,0,75,58
9396,USW00012918,10/23/1998,0,71,50
9397,USW00012918,10/24/1998,0,76,53
9398,USW00012918,10/25/1998,0,81,60
9399,USW00012918,10/26/1998,0,82,64
9400,USW00012918,10/27/1998,0,82,68
9401,USW00012918,10/28/1998,0.01,83,67
9402,USW00012918,10/29/1998,0.01,81,67
9403,USW00012918,10/30/1998,0,85,68
9404,USW00012918,10/31/1998,0,84,69
9405,USW00012918,11/1/1998,0.41,82,61
9406,USW00012918,11/2/1998,0.01,73,53
9407,USW00012918,11/3/1998,0.01,77,55
9408,USW00012918,11/4/1998,0,72,56
9409,USW00012918,11/5/1998,0.01,58,52
9410,USW00012918,11/6/1998,0,59,46
9411,USW00012918,11/7/1998,0.04,75,56
9412,USW00012918,11/8/1998,0.25,75,68
9413,USW00012918,11/9/1998,0,83,67
9414,USW00012918,11/10/1998,0.15,75,52
9415,USW00012918,11/11/1998,0,67,48
9416,USW00012918,11/12/1998,1.18,64,53
9417,USW00012918,11/13/1998,2.08,63,56
9418,USW00012918,11/14/1998,2.76,65,58
9419,USW00012918,11/15/1998,0.09,64,58
9420,USW00012918,11/16/1998,0,73,59
9421,USW00012918,11/17/1998,0,74,55
9422,USW00012918,11/18/1998,0,76,56
9423,USW00012918,11/19/1998,0.02,81,65
9424,USW00012918,11/20/1998,0.01,69,55
9425,USW00012918,11/21/1998,0,67,51
9426,USW00012918,11/22/1998,0,64,50
9427,USW00012918,11/23/1998,0,78,58
9428,USW00012918,11/24/1998,0,76,62
9429,USW00012918,11/25/1998,0,81,62
9430,USW00012918,11/26/1998,0.01,80,63
9431,USW00012918,11/27/1998,0,80,65
9432,USW00012918,11/28/1998,0.01,78,63
9433,USW00012918,11/29/1998,0.14,80,64
9434,USW00012918,11/30/1998,0.24,81,64
9435,USW00012918,12/1/1998,0,78,59
9436,USW00012918,12/2/1998,0,78,63
9437,USW00012918,12/3/1998,0,80,68
9438,USW00012918,12/4/1998,0,82,70
9439,USW00012918,12/5/1998,0,81,68
9440,USW00012918,12/6/1998,0.01,81,66
9441,USW00012918,12/7/1998,0.04,82,57
9442,USW00012918,12/8/1998,0.17,60,50
9443,USW00012918,12/9/1998,0.01,60,48
9444,USW00012918,12/10/1998,0.75,53,49
9445,USW00012918,12/11/1998,2.4,50,46
9446,USW00012918,12/12/1998,0,48,41
9447,USW00012918,12/13/1998,0,63,38
9448,USW00012918,12/14/1998,0,65,40
9449,USW00012918,12/15/1998,0,64,39
9450,USW00012918,12/16/1998,0,66,38
9451,USW00012918,12/17/1998,0,64,44
9452,USW00012918,12/18/1998,0.01,70,41
9453,USW00012918,12/19/1998,0.01,76,57
9454,USW00012918,12/20/1998,0.01,77,58
9455,USW00012918,12/21/1998,0.04,77,58
9456,USW00012918,12/22/1998,0.19,43,37
9457,USW00012918,12/23/1998,0.01,37,35
9458,USW00012918,12/24/1998,0,40,35
9459,USW00012918,12/25/1998,0,40,33
9460,USW00012918,12/26/1998,0,55,29
9461,USW00012918,12/27/1998,0.17,73,40
9462,USW00012918,12/28/1998,0,65,47
9463,USW00012918,12/29/1998,0.01,73,41
9464,USW00012918,12/30/1998,0,61,43
9465,USW00012918,12/31/1998,0.07,71,49
9466,USW00012918,1/1/1999,0.97,76,60
9467,USW00012918,1/2/1999,0.64,62,40
9468,USW00012918,1/3/1999,0,44,33
9469,USW00012918,1/4/1999,0,45,30
9470,USW00012918,1/5/1999,0,58,29
9471,USW00012918,1/6/1999,0.06,73,54
9472,USW00012918,1/7/1999,0.24,74,57
9473,USW00012918,1/8/1999,0.02,75,50
9474,USW00012918,1/9/1999,0,51,39
9475,USW00012918,1/10/1999,0,55,33
9476,USW00012918,1/11/1999,0,69,39
9477,USW00012918,1/12/1999,0,73,54
9478,USW00012918,1/13/1999,2.09,77,56
9479,USW00012918,1/14/1999,0.02,56,43
9480,USW00012918,1/15/1999,0,57,39
9481,USW00012918,1/16/1999,0.01,73,41
9482,USW00012918,1/17/1999,0,78,59
9483,USW00012918,1/18/1999,0,71,51
9484,USW00012918,1/19/1999,0,77,50
9485,USW00012918,1/20/1999,0,79,66
9486,USW00012918,1/21/1999,0,78,69
9487,USW00012918,1/22/1999,0.05,76,50
9488,USW00012918,1/23/1999,0,63,44
9489,USW00012918,1/24/1999,0,72,41
9490,USW00012918,1/25/1999,0,75,47
9491,USW00012918,1/26/1999,0,75,47
9492,USW00012918,1/27/1999,0,76,62
9493,USW00012918,1/28/1999,0,74,67
9494,USW00012918,1/29/1999,0.03,76,59
9495,USW00012918,1/30/1999,0,64,50
9496,USW00012918,1/31/1999,0,62,43
9497,USW00012918,2/1/1999,0.01,71,46
9498,USW00012918,2/2/1999,0,73,56
9499,USW00012918,2/3/1999,0,77,54
9500,USW00012918,2/4/1999,0,73,62
9501,USW00012918,2/5/1999,0,74,62
9502,USW00012918,2/6/1999,0,78,68
9503,USW00012918,2/7/1999,0,75,65
9504,USW00012918,2/8/1999,0,79,69
9505,USW00012918,2/9/1999,0,82,69
9506,USW00012918,2/10/1999,0,80,69
9507,USW00012918,2/11/1999,0.06,80,50
9508,USW00012918,2/12/1999,0.01,59,44
9509,USW00012918,2/13/1999,0,68,37
9510,USW00012918,2/14/1999,0,65,42
9511,USW00012918,2/15/1999,0,71,49
9512,USW00012918,2/16/1999,0,74,56
9513,USW00012918,2/17/1999,0.74,70,54
9514,USW00012918,2/18/1999,0,76,49
9515,USW00012918,2/19/1999,0,70,50
9516,USW00012918,2/20/1999,0.28,70,53
9517,USW00012918,2/21/1999,0,62,46
9518,USW00012918,2/22/1999,0,59,41
9519,USW00012918,2/23/1999,0,75,50
9520,USW00012918,2/24/1999,0,73,46
9521,USW00012918,2/25/1999,0,73,57
9522,USW00012918,2/26/1999,0,78,64
9523,USW00012918,2/27/1999,0.01,81,63
9524,USW00012918,2/28/1999,0,76,45
9525,USW00012918,3/1/1999,0,79,48
9526,USW00012918,3/2/1999,0,78,64
9527,USW00012918,3/3/1999,0,68,49
9528,USW00012918,3/4/1999,0,71,45
9529,USW00012918,3/5/1999,0,74,65
9530,USW00012918,3/6/1999,0,84,63
9531,USW00012918,3/7/1999,0,68,55
9532,USW00012918,3/8/1999,0.2,79,64
9533,USW00012918,3/9/1999,0,79,61
9534,USW00012918,3/10/1999,0,76,59
9535,USW00012918,3/11/1999,0.01,78,68
9536,USW00012918,3/12/1999,0.23,79,61
9537,USW00012918,3/13/1999,1.07,72,45
9538,USW00012918,3/14/1999,0,57,43
9539,USW00012918,3/15/1999,0,67,38
9540,USW00012918,3/16/1999,0,73,43
9541,USW00012918,3/17/1999,0,75,61
9542,USW00012918,3/18/1999,0,73,65
9543,USW00012918,3/19/1999,0.29,70,63
9544,USW00012918,3/20/1999,0,70,56
9545,USW00012918,3/21/1999,0,74,47
9546,USW00012918,3/22/1999,0,73,49
9547,USW00012918,3/23/1999,0.01,77,58
9548,USW00012918,3/24/1999,0,80,64
9549,USW00012918,3/25/1999,0,73,59
9550,USW00012918,3/26/1999,0,69,52
9551,USW00012918,3/27/1999,0,69,53
9552,USW00012918,3/28/1999,0.45,73,61
9553,USW00012918,3/29/1999,1.15,67,59
9554,USW00012918,3/30/1999,0.07,64,59
9555,USW00012918,3/31/1999,0,72,60
9556,USW00012918,4/1/1999,0.01,76,63
9557,USW00012918,4/2/1999,0,76,70
9558,USW00012918,4/3/1999,0.01,81,64
9559,USW00012918,4/4/1999,0.01,77,66
9560,USW00012918,4/5/1999,0,82,64
9561,USW00012918,4/6/1999,0,83,54
9562,USW00012918,4/7/1999,0,84,70
9563,USW00012918,4/8/1999,0,84,72
9564,USW00012918,4/9/1999,0,85,70
9565,USW00012918,4/10/1999,0,88,71
9566,USW00012918,4/11/1999,0,85,71
9567,USW00012918,4/12/1999,0,84,65
9568,USW00012918,4/13/1999,0,81,66
9569,USW00012918,4/14/1999,0.35,86,66
9570,USW00012918,4/15/1999,0,75,57
9571,USW00012918,4/16/1999,0,67,52
9572,USW00012918,4/17/1999,0,72,45
9573,USW00012918,4/18/1999,0,77,48
9574,USW00012918,4/19/1999,0,83,58
9575,USW00012918,4/20/1999,0,84,62
9576,USW00012918,4/21/1999,0,80,65
9577,USW00012918,4/22/1999,0,86,70
9578,USW00012918,4/23/1999,0,88,73
9579,USW00012918,4/24/1999,0,83,72
9580,USW00012918,4/25/1999,0,85,71
9581,USW00012918,4/26/1999,0.38,83,63
9582,USW00012918,4/27/1999,0,88,61
9583,USW00012918,4/28/1999,0,89,70
9584,USW00012918,4/29/1999,0,88,65
9585,USW00012918,4/30/1999,0,80,64
9586,USW00012918,5/1/1999,0,77,65
9587,USW00012918,5/2/1999,0,80,64
9588,USW00012918,5/3/1999,0.01,79,69
9589,USW00012918,5/4/1999,0.1,84,73
9590,USW00012918,5/5/1999,0,92,71
9591,USW00012918,5/6/1999,0,86,62
9592,USW00012918,5/7/1999,0,88,59
9593,USW00012918,5/8/1999,0,89,61
9594,USW00012918,5/9/1999,0,85,73
9595,USW00012918,5/10/1999,2.5,84,64
9596,USW00012918,5/11/1999,0,84,68
9597,USW00012918,5/12/1999,2.57,81,66
9598,USW00012918,5/13/1999,0,86,67
9599,USW00012918,5/14/1999,0,87,70
9600,USW00012918,5/15/1999,0,87,74
9601,USW00012918,5/16/1999,0,87,76
9602,USW00012918,5/17/1999,0,86,69
9603,USW00012918,5/18/1999,0,85,67
9604,USW00012918,5/19/1999,0,85,69
9605,USW00012918,5/20/1999,0,86,69
9606,USW00012918,5/21/1999,0,88,70
9607,USW00012918,5/22/1999,0,89,69
9608,USW00012918,5/23/1999,0,90,67
9609,USW00012918,5/24/1999,0,89,72
9610,USW00012918,5/25/1999,0,90,73
9611,USW00012918,5/26/1999,0.18,85,71
9612,USW00012918,5/27/1999,0.02,88,66
9613,USW00012918,5/28/1999,0.02,85,68
9614,USW00012918,5/29/1999,0.22,86,69
9615,USW00012918,5/30/1999,0.79,88,69
9616,USW00012918,5/31/1999,0,90,74
9617,USW00012918,6/1/1999,0,90,74
9618,USW00012918,6/2/1999,0,89,73
9619,USW00012918,6/3/1999,0,89,75
9620,USW00012918,6/4/1999,0,90,75
9621,USW00012918,6/5/1999,0,90,76
9622,USW00012918,6/6/1999,0,91,75
9623,USW00012918,6/7/1999,0.04,88,75
9624,USW00012918,6/8/1999,0.73,86,73
9625,USW00012918,6/9/1999,0,85,73
9626,USW00012918,6/10/1999,0.47,86,74
9627,USW00012918,6/11/1999,0.06,90,74
9628,USW00012918,6/12/1999,0.12,84,76
9629,USW00012918,6/13/1999,0.57,86,72
9630,USW00012918,6/14/1999,0,91,72
9631,USW00012918,6/15/1999,0.82,86,72
9632,USW00012918,6/16/1999,0.43,85,73
9633,USW00012918,6/17/1999,0,89,72
9634,USW00012918,6/18/1999,0,87,71
9635,USW00012918,6/19/1999,0,88,74
9636,USW00012918,6/20/1999,1.45,88,74
9637,USW00012918,6/21/1999,0.01,85,74
9638,USW00012918,6/22/1999,0.49,87,74
9639,USW00012918,6/23/1999,0.02,87,76
9640,USW00012918,6/24/1999,0.03,90,77
9641,USW00012918,6/25/1999,1.44,84,75
9642,USW00012918,6/26/1999,0.09,90,79
9643,USW00012918,6/27/1999,0,90,80
9644,USW00012918,6/28/1999,0,91,78
9645,USW00012918,6/29/1999,0,91,76
9646,USW00012918,6/30/1999,0,91,75
9647,USW00012918,7/1/1999,0,92,79
9648,USW00012918,7/2/1999,0,92,78
9649,USW00012918,7/3/1999,0.02,91,79
9650,USW00012918,7/4/1999,0.44,90,77
9651,USW00012918,7/5/1999,0,88,73
9652,USW00012918,7/6/1999,0.14,87,74
9653,USW00012918,7/7/1999,0,93,75
9654,USW00012918,7/8/1999,0,91,77
9655,USW00012918,7/9/1999,0.03,85,77
9656,USW00012918,7/10/1999,0,90,74
9657,USW00012918,7/11/1999,1.24,88,74
9658,USW00012918,7/12/1999,0,93,76
9659,USW00012918,7/13/1999,0.32,85,73
9660,USW00012918,7/14/1999,0,92,74
9661,USW00012918,7/15/1999,0,91,73
9662,USW00012918,7/16/1999,0.01,90,75
9663,USW00012918,7/17/1999,0.3,89,76
9664,USW00012918,7/18/1999,0.52,89,76
9665,USW00012918,7/19/1999,0.01,90,75
9666,USW00012918,7/20/1999,0,88,75
9667,USW00012918,7/21/1999,0.53,85,72
9668,USW00012918,7/22/1999,0,93,74
9669,USW00012918,7/23/1999,0,92,74
9670,USW00012918,7/24/1999,0,93,76
9671,USW00012918,7/25/1999,0,90,77
9672,USW00012918,7/26/1999,0,93,75
9673,USW00012918,7/27/1999,0.02,94,75
9674,USW00012918,7/28/1999,0.18,101,77
9675,USW00012918,7/29/1999,0,94,77
9676,USW00012918,7/30/1999,0,94,76
9677,USW00012918,7/31/1999,0,95,75
9678,USW00012918,8/1/1999,0,95,76
9679,USW00012918,8/2/1999,0,93,77
9680,USW00012918,8/3/1999,0.49,97,74
9681,USW00012918,8/4/1999,0,97,76
9682,USW00012918,8/5/1999,0,98,79
9683,USW00012918,8/6/1999,0,96,78
9684,USW00012918,8/7/1999,0,94,77
9685,USW00012918,8/8/1999,0,94,78
9686,USW00012918,8/9/1999,0,97,78
9687,USW00012918,8/10/1999,0,97,78
9688,USW00012918,8/11/1999,0,96,78
9689,USW00012918,8/12/1999,0,96,78
9690,USW00012918,8/13/1999,0,97,78
9691,USW00012918,8/14/1999,0,100,77
9692,USW00012918,8/15/1999,0,96,72
9693,USW00012918,8/16/1999,0,94,76
9694,USW00012918,8/17/1999,0.07,93,78
9695,USW00012918,8/18/1999,0,97,76
9696,USW00012918,8/19/1999,0,100,76
9697,USW00012918,8/20/1999,0,101,76
9698,USW00012918,8/21/1999,0,95,78
9699,USW00012918,8/22/1999,0,91,78
9700,USW00012918,8/23/1999,0,93,80
9701,USW00012918,8/24/1999,0.05,93,78
9702,USW00012918,8/25/1999,0,97,77
9703,USW00012918,8/26/1999,0,98,76
9704,USW00012918,8/27/1999,0,99,77
9705,USW00012918,8/28/1999,0,98,77
9706,USW00012918,8/29/1999,0.04,97,75
9707,USW00012918,8/30/1999,0,98,73
9708,USW00012918,8/31/1999,0.03,92,74
9709,USW00012918,9/1/1999,0.14,85,74
9710,USW00012918,9/2/1999,0,92,74
9711,USW00012918,9/3/1999,0,91,74
9712,USW00012918,9/4/1999,0,92,76
9713,USW00012918,9/5/1999,0,95,74
9714,USW00012918,9/6/1999,0.02,94,73
9715,USW00012918,9/7/1999,0,95,75
9716,USW00012918,9/8/1999,0,97,75
9717,USW00012918,9/9/1999,0,96,75
9718,USW00012918,9/10/1999,0,92,73
9719,USW00012918,9/11/1999,0,94,70
9720,USW00012918,9/12/1999,0,93,73
9721,USW00012918,9/13/1999,0,95,73
9722,USW00012918,9/14/1999,0,91,73
9723,USW00012918,9/15/1999,0,92,71
9724,USW00012918,9/16/1999,0,91,66
9725,USW00012918,9/17/1999,0,90,68
9726,USW00012918,9/18/1999,0,91,67
9727,USW00012918,9/19/1999,0,93,66
9728,USW00012918,9/20/1999,0,97,68
9729,USW00012918,9/21/1999,0,87,69
9730,USW00012918,9/22/1999,0,82,62
9731,USW00012918,9/23/1999,0,84,57
9732,USW00012918,9/24/1999,0,87,57
9733,USW00012918,9/25/1999,0,89,66
9734,USW00012918,9/26/1999,0,90,70
9735,USW00012918,9/27/1999,0.01,91,73
9736,USW00012918,9/28/1999,0.88,86,75
9737,USW00012918,9/29/1999,0.48,75,61
9738,USW00012918,9/30/1999,0,79,58
9739,USW00012918,10/1/1999,0,80,57
9740,USW00012918,10/2/1999,0,86,63
9741,USW00012918,10/3/1999,0,89,74
9742,USW00012918,10/4/1999,0,91,73
9743,USW00012918,10/5/1999,0,86,66
9744,USW00012918,10/6/1999,0,83,57
9745,USW00012918,10/7/1999,0,87,57
9746,USW00012918,10/8/1999,0.03,87,69
9747,USW00012918,10/9/1999,0,86,74
9748,USW00012918,10/10/1999,0.17,88,70
9749,USW00012918,10/11/1999,0,88,71
9750,USW00012918,10/12/1999,0,87,70
9751,USW00012918,10/13/1999,0,89,70
9752,USW00012918,10/14/1999,0,88,69
9753,USW00012918,10/15/1999,0,87,65
9754,USW00012918,10/16/1999,0,89,66
9755,USW00012918,10/17/1999,0,84,63
9756,USW00012918,10/18/1999,0.13,64,57
9757,USW00012918,10/19/1999,0.04,62,52
9758,USW00012918,10/20/1999,0,74,50
9759,USW00012918,10/21/1999,0,77,46
9760,USW00012918,10/22/1999,0,84,48
